,address,city,floor,id,latitude,longitude,price,rooms,sq,year
13277,Bie¿anów-Prokocim Agatowa,Kraków,0,18341,50.0225216,20.0481276,373400,3,52.04,2020
13278,W³ochy,Warszawa,4,9670,52.1861093,20.9484377,640000,3,66.15,2000
13279,Œródmieœcie Z³ota,Warszawa,10,18234,52.23095545,21.00117599,5300000,3,134,2017
13280,Pr¹dnik Czerwony,Kraków,4,23172,50.0859419,19.96660061,2400000,5,194.1,2017
13281,Dêbniki Ruczaj,Kraków,0,27724,50.0230156,19.9083637,405000,2,41.05,2021
13282,Pr¹dnik Bia³y ul. abp. Zygmunta Szczêsnego Feliñskiego,Kraków,3,19611,50.0469432,19.99715344,359000,2,39.82,2010
13283,Œródmieœcie Wilcza,Warszawa,0,16425,52.22519855,21.01792515,1020000,3,67.56,1915
13284,Pr¹dnik Czerwony Feliñskiego,Kraków,4,29007,50.1003474,19.9684566,519000,2,56,2014
13285,Praga-Po³udnie Goc³aw ul. Janusza Meissnera,Warszawa,2,11286,52.2219603,21.0908727,470000,2,40.5,2000
13286,Praga-Po³udnie Grochów,Warszawa,6,13028,52.2497745,21.1068857,600000,3,64,1990
13287,Praga-Po³udnie Goc³aw,Warszawa,1,8533,52.2286331,21.1065722,645008,3,70.12,2022
13288,Mokotów,Warszawa,2,14017,52.1939874,21.0457809,4600000,6,213,2010
13289,Mokotów ul. Bluszczañska,Warszawa,1,15357,52.2090378,21.0634473,877341,3,80.49,2020
13290,Œródmieœcie ul. Zygmunta S³omiñskiego,Warszawa,10,7588,52.25477,20.9851946,940000,3,86.3,2000
13291,Grunwald £awica Bu³garska,Poznañ,2,5663,52.4041619,16.8668109,456234.75,3,65.41,2020
13292,Mokotów ul. Domaniewska 34B,Warszawa,7,9225,52.1839266,21.008725,548600,1,33.54,2022
13293,Grunwald Jeleniogórska 1/3,Poznañ,2,5643,52.404212,16.882542,525675,3,70.09,2021
13294,Bia³o³êka Tarchomin,Warszawa,2,17115,52.32069265,20.97083387,576000,3,65.2,1997
13295,Pr¹dnik Bia³y 29 Listopada,Kraków,1,22684,52.3511111,19.9441667,479000,3,65,2020
13296,Wilanów Prymasa Augusta Hlonda,Warszawa,4,6998,52.15849065,21.06594442,1620000,4,93.27,2017
13297,Stare Miasto Bonerowska,Kraków,3,19924,50.059063,19.9457319,550000,2,39.5,1902
13298,Ochota Szczêœliwice W³odarzewska,Warszawa,1,16720,52.2013207,20.9627181,1511335,4,104.23,2021
13299,Praga-Po³udnie Grochów,Warszawa,3,14789,52.2497745,21.1068857,550000,2,52,1955
13300,Ochota Sêkociñska,Warszawa,3,9447,52.22065695,20.97918125,685000,3,52.8,1939
13301,Grzegórzki,Kraków,2,30247,50.06497215,19.96882552,973053,3,79.11,2020
13302,Nowe Miasto Rataje,Poznañ,0,6083,52.3901295,16.9535909,407813,3,50.66,2021
13303,Mistrzejowice Piasta Ko³odzieja,Kraków,3,24373,50.0986433,20.0132206,509175,2,67.89,2021
13304,Podgórze Zab³ocie p³k. Ryszarda Kukliñskiego,Kraków,3,27939,50.04450785,19.9731901,412755,2,39.31,2020
13305,Mokotów Sadyba Na³êczowska,Warszawa,4,7992,52.1753544,21.0624219,1198613,5,118.97,2022
13306,Nowe Miasto œw. Rocha,Poznañ,3,3364,52.39757815,16.94735093,439000,2,57,2003
13307,Pr¹dnik Czerwony Celarowska,Kraków,3,20567,50.081864,19.9546492,558000,3,63,1985
13308,Nowe Miasto Rataje,Poznañ,1,2624,52.3901295,16.9535909,520000,3,76.9,1977
13309,Pr¹dnik Bia³y Henryka Pachoñskiego,Kraków,0,22384,50.0949773,19.92040549,461070,3,51.23,2022
13310,Stare Miasto Centrum,Poznañ,2,2370,52.3601021,16.84983412,448500,2,53,1905
13311,Bia³o³êka,Warszawa,3,13263,52.3196649,21.0211773,549000,2,56.1,2003
13312,wielkopolskie,Poznañ,3,3696,52.4006632,16.91973259,477000,6,73.8,1978
13313,Bia³o³êka ul. Wiœniowy Sad,Warszawa,1,17126,52.2319581,21.0067249,360000,2,39.4,2010
13314,Stare Miasto Pó³wiejska,Poznañ,5,1348,52.404989,16.9312003,775000,2,86,2001
13315,Grunwald ul. Budziszyñska,Poznañ,2,2932,52.4006632,16.91973259,628476,1,86.83,2021
13316,Grzegórzki p³k. Francesco Nullo,Kraków,6,29546,50.0596827,19.9674377,766052,3,70.28,2022
13317,Praga-Po³udnie Goc³aw,Warszawa,4,8332,52.2286331,21.1065722,450736,2,40.32,2022
13318,Wola Jana Kazimierza,Warszawa,5,14159,52.2245316,20.9479724,665000,2,55,2011
13319,Pr¹dnik Czerwony ul. Promienistych,Kraków,0,24077,50.0858369,19.9714303,443744,2,45.28,2021
13320,Grunwald Jeleniogórska 1/3,Poznañ,4,5617,52.404212,16.882542,506456,3,68.44,2021
13321,Nowa Huta Czy¿yny ul. So³tysowska,Kraków,1,21580,50.0605887,20.0240353,554580,3,61.62,2022
13322,Krowodrza Stara Krowodrza,Kraków,5,28409,50.0788515,19.928968,904400,4,66.5,2021
13323,Grunwald £azarz Antoniego Ma³eckiego,Poznañ,1,2711,52.3976096,16.9043776,520000,2,65,1910
13324,Nowa Huta Czy¿yny Nowohucka 46,Kraków,0,30122,50.0558029,19.9993305,344760,2,33.15,2022
13325,Krowodrza,Kraków,0,22121,50.07087985,19.91656312,449729,3,51.23,2021
13326,Ursynów Imielin,Warszawa,3,17007,52.14323005,21.03932683,1240000,5,188,2018
13327,Podgórze al. Pod Kopcem,Kraków,1,29283,50.1698888,20.0776196,350000,1,32,1930
13328,Krowodrza Chopina,Kraków,0,27263,50.0675086,19.9172663,515000,2,43,1950
13329,Mokotów,Warszawa,0,6359,52.1939874,21.0457809,399000,1,32.37,2022
13330,Je¿yce Podolany,Poznañ,0,3448,52.456781,16.887939,489000,4,76.03,2021
13331,Mokotów,Warszawa,1,11170,52.1939874,21.0457809,1300000,3,77.24,2009
13332,Podgórze Zab³ocie Zab³ocie,Kraków,2,18457,50.0478769,19.96136869,659000,3,69.67,2021
13333,Ursynów,Warszawa,2,11330,52.141039,21.0323214,585000,2,54,1996
13334,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,1,23312,50.0986433,20.0132206,383010,2,45.06,2022
13335,Bia³o³êka,Warszawa,1,17051,52.3196649,21.0211773,549000,3,59,2012
13336,Bronowice Bronowice Ma³e ul. ks. Stanis³awa Truszkowskiego,Kraków,0,29265,50.0933216,19.8731968,529250,4,71.53,2022
13337,Pr¹dnik Bia³y ul. Siewna,Kraków,3,21805,50.0919132,19.9556743,489800,3,62,1983
13338,Ochota,Warszawa,9,12121,52.212225,20.9726299,499000,2,42,1972
13339,Podgórze Duchackie Kurdwanów Turniejowa,Kraków,3,30091,50.0116288,19.9593595,320000,1,36,1998
13340,Praga-Po³udnie Goc³aw,Warszawa,6,10052,52.2286331,21.1065722,457980,1,34.59,2022
13341,Nowa Huta Czy¿yny Nowohucka 46,Kraków,0,30154,50.0558029,19.9993305,402868,2,43.79,2022
13342,Praga-Po³udnie Goc³aw,Warszawa,5,8381,52.2286331,21.1065722,399464,1,30.75,2022
13343,Podgórze Duchackie Walerego S³awka,Kraków,4,24245,50.0242313,19.959569,409000,2,44.25,2021
13344,Podgórze Jakuba Bojki,Kraków,1,18521,50.0077031,19.96264,550000,3,62,1985
13345,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,2,23323,50.0986433,20.0132206,383010,2,45.06,2022
13346,Krowodrza Koœciuszki,Kraków,1,29438,50.0469432,19.99715344,970000,3,108.53,1930
13347,Bie¿anów-Prokocim ul. Jana Kurczaba,Kraków,9,18566,50.0140759,20.0036046,438000,3,56,1978
13348,£agiewniki-Borek Fa³êcki,Kraków,1,22581,50.0199633,19.9294446,599000,3,68.11,2012
13349,Grzegórzki,Kraków,3,23884,50.06497215,19.96882552,1700000,4,120,2018
13350,Ursynów,Warszawa,4,10495,52.141039,21.0323214,410000,1,33.61,2020
13351,Bia³o³êka,Warszawa,3,14368,52.3196649,21.0211773,349999,2,36,2012
13352,Grunwald Górczyn ul. Ceglana,Poznañ,1,3554,52.3709933,16.8631459,376992,2,48.96,2020
13353,Stare Miasto Pi¹tkowo ul. Mateckiego,Poznañ,1,3058,52.461312,16.897866,313484,2,43.6,2019
13354,Bielany,Warszawa,9,13529,52.2776126,20.9472054,290000,1,24,1962
13355,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,6,23354,50.0986433,20.0132206,432999,3,54.81,2022
13356,Ursus Ry¿owa,Warszawa,4,16501,52.1910112,20.9067891,650000,3,81,2007
13357,Ochota al. Aleje Jerozolimskie,Warszawa,4,14529,52.2274779,20.9993834,499000,2,39,1970
13358,Bielany Tomasza Nocznickiego,Warszawa,9,16812,52.2904052,20.9301278,515000,3,48.6,1972
13359,Podgórze Kalwaryjska,Kraków,1,18865,50.0443141,19.9480456,736000,3,74.5,2000
13360,Stare Miasto Bosacka,Kraków,2,21892,50.0654523,19.9491682,999000,3,84,1939
13361,Stare Miasto Naramowice ul. Karpia,Poznañ,3,441,52.4449107,16.9490349,474000,3,52.27,2020
13362,Praga-Po³udnie,Warszawa,9,18085,52.2373961,21.0712578,660000,4,65,1975
13363,Stare Miasto Winogrady Wilczak 20,Poznañ,0,5329,52.43002325,16.95269068,400905,2,53.1,2020
13364,Stare Miasto Wilczak Wilczak 16 A,Poznañ,3,6234,52.4300916,16.95147258,495824,3,65.24,2020
13365,Podgórze,Kraków,1,26477,50.0430999,19.9529614,548448,3,57.13,2021
13366,Bronowice Narcyzowa,Kraków,2,19033,50.0883444,19.8831283,630000,2,57.65,2008
13367,Podgórze Duchackie Walerego S³awka,Kraków,1,24129,50.0242313,19.959569,389000,2,44.26,2020
13368,Wola ul. Marcina Kasprzaka,Warszawa,7,8370,52.22729845,20.95301421,996617,4,86,2021
13369,Praga-Po³udnie W³adys³awa Umiñskiego,Warszawa,8,12713,52.22741705,21.09697016,470000,3,56.2,1980
13370,Bronowice Stañczyka,Kraków,4,20339,50.0788285,19.8942504,435000,2,41.1,2021
13371,Praga-Po³udnie Grochowska,Warszawa,3,17833,52.2497745,21.1068857,240957,1,24.42,2021
13372,Bia³o³êka Grodzisk Skarbka z Gór,Warszawa,3,16672,52.3228184,21.0576574,550000,3,68,2008
13373,Œródmieœcie Grzybowska,Warszawa,7,11976,52.2357458,20.9937207,670000,2,48.07,1971
13374,Bia³o³êka Grodzisk Skarbka z Gór,Warszawa,2,8124,52.3228184,21.0576574,420000,2,54.3,2001
13375,Ursynów Kabaty ul. Melchiora Wañkowicza,Warszawa,2,13949,52.131361,21.0672653,795000,3,68.3,2005
13376,Grunwald,Poznañ,1,2376,52.404212,16.882542,300000,2,42.5,2022
13377,Grzegórzki D¹bie,Kraków,6,25005,50.0587985,19.9758208,1243312,4,104.48,2021
13378,Mokotów ul. Kwiatowa,Warszawa,3,7210,52.2024889,21.0124035,595000,2,46.87,1953
13379,Œródmieœcie Œródmieœcie Po³udniowe pl. Plac Konstytucji,Warszawa,6,7722,52.22260065,21.01604581,1368000,3,72,1956
13380,Rembertów,Warszawa,4,12152,52.2614149,21.1628191,396072,3,55.01,2021
13381,mazowieckie,Warszawa,1,17026,52.2319581,21.0067249,525000,2,50,1958
13382,Ochota Sierpiñskiego,Warszawa,8,15925,52.2001628,20.9690818,479000,2,42,1975
13383,Wola Juliana Konstantego Ordona,Warszawa,1,8840,52.2247928,20.9525803,517329,2,45.24,2021
13384,Podgórze Walerego S³awka,Kraków,6,24318,50.0242313,19.959569,419000,2,44.42,2021
13385,Swoszowice Komuny Paryskiej,Kraków,1,22958,49.9989124,19.8947491,997500,5,161,2022
13386,Mokotów Zaj¹czkowska,Warszawa,2,9925,52.2319581,21.0067249,2063556,4,106.92,2020
13387,Pr¹dnik Bia³y,Kraków,0,20332,50.1035684,19.95360311,399000,3,45,1975
13388,Podgórze Rzemieœlnicza,Kraków,0,22996,50.0469432,19.99715344,379000,1,35.43,2021
13389,Wola,Warszawa,10,12988,52.2362379,20.9547815,530000,2,32,2017
13390,Stare Miasto Pi¹tkowo ul. Teofila Mateckiego,Poznañ,1,3813,52.4611954,16.8977153,297432,1,36.72,2022
13391,Œródmieœcie,Warszawa,8,7856,52.2328098,21.019067,599000,2,37.5,1965
13392,Praga-Po³udnie,Warszawa,6,13388,52.2373961,21.0712578,453000,2,43,1980
13393,W³ochy Instalatorów,Warszawa,0,7001,52.1981767,20.9585636,530000,2,36,2019
13394,Mistrzejowice,Kraków,4,20011,50.09742625,20.00960263,255000,1,28,1980
13395,Œródmieœcie Œródmieœcie Po³udniowe ul. Wspólna,Warszawa,6,8053,52.2456729,21.1811095,880000,2,42.11,2007
13396,Mokotów ul. Domaniewska 34B,Warszawa,5,9282,52.1839266,21.008725,800900,4,62.66,2022
13397,Stare Miasto Kazimierz Halicka,Kraków,4,26935,50.0530157,19.9504282,630000,2,42,2018
13398,Nowe Miasto Malta ul. Katowicka,Poznañ,4,4787,52.3973449,16.9619394,358622.5,2,38.77,2022
13399,Podgórze ul. Koszykarska,Kraków,1,18826,50.0498929,19.9906026,541824,3,53.29,2021
13400,Mokotów,Warszawa,1,12399,52.1939874,21.0457809,600000,3,61,2020
13401,Grunwald Pogodna,Poznañ,8,2705,52.394784,16.8828085,387000,3,55.4,1970
13402,Dêbniki Ruczaj Obozowa,Kraków,0,25517,50.0206194,19.9145455,649000,3,62,2020
13403,Mokotów K³obucka,Warszawa,10,13245,52.1599734,20.99091619,548793,2,40.3,2020
13404,Dêbniki,Kraków,1,29702,50.0518611,19.9270367,549000,2,44.08,2021
13405,Bieñczyce os. Kalinowe,Kraków,10,25567,50.0891906,20.0148022,235000,1,25,1975
13406,Ursus ul. Koniñska,Warszawa,3,9690,52.194759,20.893781,309990,1,26,1962
13407,Pr¹dnik Bia³y Bronowice Wielkie Che³moñskiego,Kraków,1,29720,50.0863097,19.9139884,635000,3,64,2014
13408,Wola,Warszawa,2,15161,52.2362379,20.9547815,800000,3,72,2007
13409,Podgórze ul. Stanis³awa Klimeckiego,Kraków,5,24891,50.0492242,19.9703793,619000,3,58.78,2021
13410,Œródmieœcie Powiœle Dobra,Warszawa,1,17684,52.2427517,21.0240188,970000,3,89,1935
13411,Je¿yce Strzeszyn ul. Literacka,Poznañ,1,4492,52.4468701,16.8742264,500053,4,70.43,2022
13412,Dêbniki Tyniecka,Kraków,0,23509,50.0515467,19.9243633,540000,4,71,2020
13413,Bia³o³êka Józefa Mehoffera,Warszawa,3,10717,52.3421232,20.971726,435116,2,48.4,2020
13414,¯oliborz Stary ¯oliborz ul. Augusta Cieszkowskiego,Warszawa,0,15970,52.2702117,20.9810786,1650000,5,113.9,1930
13415,Bronowice Bronowice Ma³e ul. W³odzimierza Tetmajera,Kraków,2,18371,50.0898376,19.87081287,730000,3,108,2020
13416,Swoszowice ul. Borowinowa,Kraków,1,18303,49.996449,19.9357207,129000,3,54,2003
13417,Stare Miasto Al. Niepodleg³oœci,Poznañ,0,5335,52.4120984,16.9193436,252807,2,25.17,1920
13418,Stare Miasto Naramowice,Poznañ,0,4765,52.4496489,16.9494082,541000,4,76,2020
13419,Praga-Po³udnie Saska Kêpa,Warszawa,0,14732,52.23280325,21.05466008,625000,2,38,1938
13420,Stare Miasto Naramowice Sielawy,Poznañ,1,3365,52.4463318,16.9512697,420417.31,3,62.9,2021
13421,Pr¹dnik Bia³y ul. Wincentego Danka,Kraków,4,18853,50.0934163,19.9257215,354500,2,36.2,2020
13422,Mokotów,Warszawa,3,8796,52.1939874,21.0457809,800000,2,58,2012
13423,Podgórze,Kraków,0,19534,50.0430999,19.9529614,979000,3,77,2010
13424,Mokotów,Warszawa,0,13600,52.1939874,21.0457809,790000,3,62,2010
13425,Bia³o³êka Tarchomin Ksi¹¿kowa 9 Nowodwory Warszawa,Warszawa,5,9557,52.2319581,21.0067249,375000,2,34,2000
13426,Pr¹dnik Bia³y Górka Narodowa,Kraków,1,19392,50.0974858,19.9592694,527833,3,57.8,2021
13427,Bronowice Katowicka,Kraków,1,22924,50.0879652,19.8820694,878000,4,125.46,2020
13428,Nowa Huta os. Hutnicze,Kraków,3,19560,50.0727517,20.0454692,519000,2,54,1955
13429,Bemowo Obroñców Tobruku,Warszawa,2,16681,52.2577181,20.93053338,680000,2,58,2008
13430,Bieñczyce os. Strusia,Kraków,4,29840,50.0884948,20.0139544,379000,3,46.9,1974
13431,Bie¿anów-Prokocim,Kraków,1,19666,50.01706235,20.02299186,270000,2,25,1990
13432,Krowodrza Mazowiecka,Kraków,2,27289,52.3511111,19.9441667,515000,2,41.24,1970
13433,Dêbniki Rzemieœlnicza,Kraków,5,24511,50.0469432,19.99715344,559000,2,39.04,2021
13434,Pr¹dnik Czerwony,Kraków,3,30008,50.0859419,19.96660061,790000,3,58.2,2019
13435,Pr¹dnik Czerwony,Kraków,2,22106,50.0859419,19.96660061,495000,2,60,2008
13436,Nowe Miasto Malta ul. Katowicka,Poznañ,1,5705,52.3973449,16.9619394,634970,4,90.71,2022
13437,Pr¹dnik Czerwony Ugorek Fio³kowa,Kraków,2,27219,50.0775773,19.9788083,1200000,4,95,2001
13438,Ochota,Warszawa,1,8613,52.212225,20.9726299,429000,2,38.36,2020
13439,Œródmieœcie Ho¿a,Warszawa,3,16332,52.2240739,21.004453,3800000,6,223,2022
13440,Wilanów Sarmacka,Warszawa,1,11209,52.1656517,21.0767961,1153500,3,89.41,2006
13441,Praga-Po³udnie Tadeusza Manteuffla,Warszawa,2,12712,52.2198372,21.0976358,520000,3,67,1980
13442,Mokotów,Warszawa,2,13397,52.1939874,21.0457809,720000,2,58,2007
13443,Nowa Huta Czy¿yny Nowohucka 46,Kraków,4,30193,50.0558029,19.9993305,349533,2,32.82,2022
13444,Mokotów Stegny Marsylska,Warszawa,4,14074,52.1755894,21.0513959,569000,3,56.2,1975
13445,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,1,23302,50.0986433,20.0132206,431973,2,53.33,2022
13446,Dêbniki Ruczaj dr. Jana Piltza,Kraków,1,20442,50.0076191,19.8888826,347745,2,35.85,2022
13447,Podgórze Duchackie Puszkarska,Kraków,7,24514,50.0238506,19.9601831,429000,2,44.21,2021
13448,Podgórze Wac³awa Lipiñskiego,Kraków,4,28751,50.0303166,19.9252806,670000,3,58,2006
13449,Wola Juliana Konstantego Ordona,Warszawa,5,14200,52.2247928,20.9525803,408697,1,33.62,2021
13450,Zwierzyniec Wola Justowska Jesionowa,Kraków,2,25181,50.067974,19.8748544,1033802,3,74.46,2020
13451,Podgórze P³aszów Myœliwska,Kraków,1,26831,50.0454593,20.0002025,376000,2,44.6,2023
13452,Poznañ wielkopolskie,Poznañ,1,614,52.4022671,16.94059589,1500000,5,143.6,2000
13453,Pr¹dnik Bia³y Józefa Che³moñskiego,Kraków,3,27323,50.0863097,19.9139884,560000,2,47,2013
13454,Mokotów,Warszawa,7,14042,52.1939874,21.0457809,1325000,5,115,2017
13455,Grunwald Smoluchowskiego Grunwaldzka Jeleniogórska,Poznañ,4,2246,52.394455,16.8437222,640000,3,78.91,2022
13456,Œródmieœcie Powiœle ul. Dobra,Warszawa,0,9375,52.2427517,21.0240188,728000,3,56,1950
13457,Stare Miasto,Kraków,4,22559,50.0590398,19.9371683,490000,1,41,2020
13458,Stare Miasto Podgórna,Poznañ,5,4179,52.405537,16.9325009,672075,3,46.35,2021
13459,Praga-Po³udnie Goc³awek,Warszawa,1,14126,52.2383574,21.1265486,588300,3,67.62,2021
13460,Mokotów ul. Domaniewska 34B,Warszawa,1,9222,52.1839266,21.008725,620600,2,44.16,2022
13461,Praga-Po³udnie Goc³aw,Warszawa,5,9162,52.2286331,21.1065722,503672,2,44.94,2022
13462,Zwierzyniec Morelowa,Kraków,0,28572,50.0697051,19.8691042,3500000,7,234,2008
13463,Nowa Huta Czy¿yny ul. WoŸniców,Kraków,3,26108,50.0469432,19.99715344,571900,3,60.2,2022
13464,Dêbniki Stare Dêbniki Rynek Dêbnicki,Kraków,4,28780,50.0520343,19.9269287,848000,4,83,1968
13465,Podgórze Duchackie Walerego S³awka,Kraków,5,23838,50.0242313,19.959569,539000,3,57.78,2020
13466,Podgórze ul. Stanis³awa Klimeckiego,Kraków,5,24911,50.0492242,19.9703793,749000,3,74.05,2021
13467,Bemowo Obroñców Tobruku,Warszawa,0,11879,52.2577181,20.93053338,505000,2,43.5,2005
13468,£agiewniki-Borek Fa³êcki Borek Fa³êcki,Kraków,1,22763,50.0232502,19.9346479,499000,2,57.81,2019
13469,Mokotów Pola Mokotowskie ul. Jana Karola Chodkiewicza,Warszawa,4,14092,52.2030789,20.9960438,1930000,4,113.93,2006
13470,Bia³o³êka,Warszawa,1,17732,52.3196649,21.0211773,399000,2,40,2014
13471,Bia³o³êka,Warszawa,3,13181,52.3196649,21.0211773,700000,2,78.33,2010
13472,Grzegórzki,Kraków,2,26219,50.06497215,19.96882552,908000,1,190,1940
13473,Podgórze Przewóz,Kraków,2,21773,50.0435196,20.0712999,566165,4,58.67,2021
13474,Bielany Marymont Ul. S³owiañska 23,Warszawa,1,13617,52.27575215,20.96603681,596400,2,39.76,2022
13475,mazowieckie,Warszawa,3,7966,52.2319581,21.0067249,1300000,5,115,2013
13476,Bielany ul. Rudzka 5,Warszawa,1,7691,52.27851165,20.9734368,421300,1,29.16,2021
13477,Krowodrza £obzów Królewska,Kraków,4,18808,50.073512,19.9149277,575000,3,51.26,1960
13478,Œródmieœcie Krochmalna,Warszawa,3,9357,52.2365151,20.9889532,1039000,3,75,2001
13479,Bielany,Warszawa,0,10871,52.2776126,20.9472054,410000,2,34,1960
13480,Wola ul. Marcina Kasprzaka,Warszawa,6,18144,52.22729845,20.95301421,406000,1,37,2021
13481,Wola,Warszawa,9,15621,52.2362379,20.9547815,579900,2,41,1972
13482,Grzegórzki Podgórska,Kraków,3,29205,50.0529545,19.957505,637250,2,50.98,2021
13483,W³ochy,Warszawa,1,8667,52.1861093,20.9484377,1019749,5,106.78,2021
13484,Dêbniki Antoniego Józefa Madaliñskiego,Kraków,2,27714,50.0528639,19.9282295,2367750,3,115,2019
13485,Pr¹dnik Bia³y,Kraków,4,23852,50.1035684,19.95360311,305000,1,37,1983
13486,Podgórze Duchackie Wola Duchacka Walerego S³awka,Kraków,3,21365,50.0205244,19.9601785,349000,2,35.35,2021
13487,Wawer Anin Obiegowa,Warszawa,0,6482,52.2101975,21.1874327,990000,4,152,1995
13488,Podgórze Rydlówka,Kraków,2,30065,50.08780725,19.87804607,529000,3,48.73,2021
13489,ma³opolskie,Kraków,1,23264,50.0619474,19.9368564,298800,3,65,2020
13490,Ursynów Nowoursynowska,Warszawa,2,10164,52.16658235,21.04068566,670000,2,56.5,2010
13491,£agiewniki-Borek Fa³êcki Borek Fa³êcki,Kraków,4,22206,50.0232502,19.9346479,399000,2,45.49,2020
13492,Bia³o³êka Tarchomin,Warszawa,0,17749,52.32069265,20.97083387,305000,2,35,2022
13493,Pr¹dnik Bia³y Eliasza Radzikowskiego,Kraków,0,29065,50.0835261,19.9038175,750000,3,64.5,2018
13494,Wola Ordona,Warszawa,4,9986,52.2247928,20.9525803,614000,3,52.3,2021
13495,Mokotów,Warszawa,1,9129,52.1939874,21.0457809,895700,3,78.67,2022
13496,Mokotów,Warszawa,2,12824,52.1939874,21.0457809,700000,2,44,2017
13497,Stare Miasto Winogrady,Poznañ,2,3350,52.4348647,16.9383531,549000,3,55,2019
13498,Grzegórzki ul. p³k. Francesco Nullo,Kraków,6,18591,50.0469432,19.99715344,899766,3,81.06,2022
13499,Bemowo Mieczys³awa Wolfkego,Warszawa,3,9564,52.2566304,20.9261195,429000,2,49.6,1989
13500,Bielany Piaski,Warszawa,4,6400,52.2743857,20.9376719,950000,5,119,1997
13501,Podgórze Duchackie,Kraków,4,23756,50.01618985,19.95942096,529000,4,73.1,1983
13502,Stare Miasto Winogrady,Poznañ,8,2315,52.4348647,16.9383531,293000,2,38.2,1980
13503,Stare Miasto Centrum ul. Mieczys³awa Niedzia³kowskiego,Poznañ,0,1828,52.3993455,16.9246072,293700,1,26.7,2020
13504,Ursus,Warszawa,3,13865,52.1960985,20.8828989,460000,2,49.8,1997
13505,Nowe Miasto Malta ul. Katowicka,Poznañ,6,5895,52.3973449,16.9619394,632655,3,74.43,2022
13506,Bie¿anów-Prokocim Wielicka 179,Kraków,0,27925,50.0102971,20.00857,449240,3,51.05,2021
13507,Grzegórzki Grzegórzecka,Kraków,6,30071,50.0587885,19.9500605,970000,2,53.57,2019
13508,Bemowo ul. Bolkowska,Warszawa,7,9010,52.2421288,20.9129654,799000,3,68,2002
13509,mazowieckie,Warszawa,1,11197,52.2319581,21.0067249,4200000,5,168,2018
13510,Mokotów,Warszawa,1,7325,52.1939874,21.0457809,499000,2,35,2020
13511,Wola Juliusza Konstantego Ordona,Warszawa,6,13825,52.2143854,20.9478636,759249,3,68,2021
13512,Pr¹dnik Bia³y Azory Kazimierza Pu¿aka,Kraków,4,19140,50.0842211,19.9048593,339000,2,37.88,1978
13513,Wola Muranów,Warszawa,8,9654,52.24033315,20.98709714,772945,2,53.58,2021
13514,£agiewniki-Borek Fa³êcki ul. Aleksandra Fredry,Kraków,1,21442,50.0274066,19.94132055,405000,3,47.2,2008
13515,Nowe Miasto Malta Florentyny Luboiñskiej 5,Poznañ,1,5433,52.3916079,16.99406261,428556,3,61.31,2019
13516,Stare Miasto Pi¹tkowo os. Boles³awa Œmia³ego,Poznañ,2,438,52.4006632,16.91973259,395000,3,63.4,1987
13517,Nowa Huta Czy¿yny ul. So³tysowska,Kraków,1,23416,50.0605887,20.0240353,700320,3,87.54,2021
13518,Krowodrza,Kraków,3,20313,50.07087985,19.91656312,420000,2,35.3,1973
13519,Podgórze Zab³ocie Stanis³awa Klimeckiego,Kraków,4,23847,50.0492242,19.9703793,779000,3,80.58,2021
